id,name,lat,lng,time
94,Cynthia Steele,51.49657,-0.13369,4153
94,Cynthia Steele,51.49657,-0.13369,4153
11,Mary Rhodes,51.50423,-0.14042,4153
54,Sarah Wilson,51.49456,-0.15381,4153
64,Kelly Turner,51.49693,-0.13945,4154
47,Brian Moran,51.49655,-0.14215,4154
9,Mary Miller,51.51484,-0.13722,4154
47,Brian Moran,51.49655,-0.14215,4154
33,David Moore,51.49666,-0.14424,4154
9,Mary Miller,51.51484,-0.13722,4154
28,Melissa Zimmerman,51.50088,-0.12412,4154
64,Kelly Turner,51.49693,-0.13945,4154
6,Pamela Jones,51.48881,-0.1347,4154
6,Pamela Jones,51.48881,-0.1347,4154
28,Melissa Zimmerman,51.50088,-0.12412,4154
33,David Moore,51.49666,-0.14424,4154
10,Robert Daniel,51.50128,-0.16144,4155
10,Robert Daniel,51.50128,-0.16144,4155
88,Jason Bailey,51.51255,-0.14316,4155
88,Jason Bailey,51.51255,-0.14316,4155
80,Oscar Gates,51.50677,-0.1428,4156
40,Rickey Ward,51.49904,-0.14326,4156
31,Sylvia Miller,51.5071,-0.1281,4156
8,Shane Love,51.48735,-0.14471,4156
31,Sylvia Miller,51.5071,-0.1281,4156
14,Wendy Moore,51.49497,-0.13682,4156
40,Rickey Ward,51.49904,-0.14326,4156
80,Oscar Gates,51.50677,-0.1428,4156
8,Shane Love,51.48735,-0.14471,4156
14,Wendy Moore,51.49497,-0.13682,4156
17,Jill Holloway,51.49959,-0.14339,4157
89,Riley Lewis,51.49962,-0.14327,4157
79,Stephen Riley,51.49986,-0.14302,4157
84,Jonathan Anderson,51.5089,-0.14413,4157
74,Jeffrey Bautista,51.49795,-0.1397,4157
74,Jeffrey Bautista,51.49795,-0.1397,4157
84,Jonathan Anderson,51.5089,-0.14413,4157
97,Derek Weaver,51.49833,-0.14372,4157
79,Stephen Riley,51.49986,-0.14302,4157
89,Riley Lewis,51.49962,-0.14327,4157
30,Courtney Wilkins,51.50074,-0.14985,4157
97,Derek Weaver,51.49833,-0.14372,4157
17,Jill Holloway,51.49959,-0.14339,4157
30,Courtney Wilkins,51.50074,-0.14985,4157
72,Sarah Young,51.49753,-0.1552,4158
87,Ryan Lambert,51.49705,-0.14585,4158
72,Sarah Young,51.49753,-0.1552,4158
96,Brandon Navarro,51.50263,-0.15225,4158
87,Ryan Lambert,51.49705,-0.14585,4158
96,Brandon Navarro,51.50263,-0.15225,4158
68,Ricky Gonzalez,51.50411,-0.13184,4159
39,Elizabeth King,51.50685,-0.14236,4159
2,Nicole Pham,51.50143,-0.15326,4159
39,Elizabeth King,51.50685,-0.14236,4159
76,Thomas Morgan,51.50422,-0.14759,4159
76,Thomas Morgan,51.50422,-0.14759,4159
2,Nicole Pham,51.50143,-0.15326,4159
68,Ricky Gonzalez,51.50411,-0.13184,4159
82,Joseph Wood,51.50415,-0.15381,4160
37,Kerri Johnson,51.49823,-0.14713,4160
78,Joshua Campos,51.49898,-0.1554,4160
12,Michael Hudson,51.50585,-0.13867,4160
37,Kerri Johnson,51.49823,-0.14713,4160
4,Anthony Price,51.5026,-0.13539,4160
78,Joshua Campos,51.49898,-0.1554,4160
12,Michael Hudson,51.50585,-0.13867,4160
93,Monica Mitchell,51.49902,-0.14182,4160
93,Monica Mitchell,51.49902,-0.14182,4160
82,Joseph Wood,51.50415,-0.15381,4160
4,Anthony Price,51.5026,-0.13539,4160
59,Julia Walker,51.50361,-0.14403,4161
59,Julia Walker,51.50361,-0.14403,4161
23,Robert Moore,51.50099,-0.12604,4161
41,Wanda Evans,51.49799,-0.13592,4161
41,Wanda Evans,51.49799,-0.13592,4161
20,James Page,51.50003,-0.12618,4161
23,Robert Moore,51.50099,-0.12604,4161
20,James Page,51.50003,-0.12618,4161
21,Jeremy Morgan,51.49074,-0.14499,4162
21,Jeremy Morgan,51.49074,-0.14499,4162
36,John Barnes,51.49091,-0.15999,4162
29,Benjamin Johnson,51.50899,-0.1457,4162
29,Benjamin Johnson,51.50899,-0.1457,4162
36,John Barnes,51.49091,-0.15999,4162
67,Hannah Yates,51.50699,-0.12211,4162
67,Hannah Yates,51.50699,-0.12211,4162
22,Jason Floyd,51.49491,-0.13237,4163
65,Tammy Frank,51.49794,-0.14681,4163
86,Cynthia Johnson,51.51334,-0.1365,4163
22,Jason Floyd,51.49491,-0.13237,4163
27,Kelly Mueller,51.50663,-0.13397,4163
27,Kelly Mueller,51.50663,-0.13397,4163
65,Tammy Frank,51.49794,-0.14681,4163
86,Cynthia Johnson,51.51334,-0.1365,4163
56,Katherine Lopez,51.4997,-0.14225,4163
56,Katherine Lopez,51.4997,-0.14225,4163
45,Ronald Sanchez,51.49968,-0.13276,4163
45,Ronald Sanchez,51.49968,-0.13276,4163
43,Derek Tucker,51.50711,-0.12146,4163
43,Derek Tucker,51.50711,-0.12146,4163
16,Eduardo Crosby,51.51147,-0.13566,4164
16,Eduardo Crosby,51.51147,-0.13566,4164
88,Jason Bailey,51.51257,-0.14317,4165
77,Michael Baxter,51.49536,-0.14574,4165
77,Michael Baxter,51.49536,-0.14574,4165
83,William Baker,51.50837,-0.13879,4165
73,Belinda Martin,51.50245,-0.13529,4165
53,Hailey Pierce,51.49827,-0.14708,4165
83,William Baker,51.50837,-0.13879,4165
49,Danielle Peterson,51.49766,-0.14207,4165
73,Belinda Martin,51.50245,-0.13529,4165
88,Jason Bailey,51.51257,-0.14317,4165
71,Jessica Mason,51.50499,-0.14616,4165
49,Danielle Peterson,51.49766,-0.14207,4165
38,Megan Delacruz,51.50369,-0.15268,4165
58,Tracy Hart,51.49807,-0.14383,4165
71,Jessica Mason,51.50499,-0.14616,4165
38,Megan Delacruz,51.50369,-0.15268,4165
58,Tracy Hart,51.49807,-0.14383,4165
53,Hailey Pierce,51.49827,-0.14708,4165
9,Mary Miller,51.51486,-0.13715,4166
94,Cynthia Steele,51.49655,-0.13371,4166
54,Sarah Wilson,51.4944,-0.15407,4166
9,Mary Miller,51.51486,-0.13715,4166
11,Mary Rhodes,51.50418,-0.14045,4166
46,Sarah Cooper,51.50768,-0.15166,4166
26,William Davis,51.49785,-0.134,4166
1,Ashley Cole,51.50675,-0.1286,4166
14,Wendy Moore,51.49551,-0.13765,4166
46,Sarah Cooper,51.50768,-0.15166,4166
26,William Davis,51.49785,-0.134,4166
94,Cynthia Steele,51.49655,-0.13371,4166
14,Wendy Moore,51.49551,-0.13765,4166
11,Mary Rhodes,51.50418,-0.14045,4166
54,Sarah Wilson,51.4944,-0.15407,4166
1,Ashley Cole,51.50675,-0.1286,4166
55,Samantha Harrington,51.49002,-0.14831,4167
64,Kelly Turner,51.49695,-0.13926,4167
35,Juan Chang,51.50133,-0.13427,4167
55,Samantha Harrington,51.49002,-0.14831,4167
35,Juan Chang,51.50133,-0.13427,4167
70,Lisa Sutton DDS,51.50644,-0.1435,4167
64,Kelly Turner,51.49695,-0.13926,4167
44,Erik Miller,51.51365,-0.1341,4167
44,Erik Miller,51.51365,-0.1341,4167
70,Lisa Sutton DDS,51.50644,-0.1435,4167
34,Jeanette Robertson,51.50076,-0.14369,4168
34,Jeanette Robertson,51.50076,-0.14369,4168
15,Joseph Ford,51.50642,-0.12018,4168
87,Ryan Lambert,51.49704,-0.1458,4168
15,Joseph Ford,51.50642,-0.12018,4168
87,Ryan Lambert,51.49704,-0.1458,4168
48,Brandon Morgan,51.49597,-0.1545,4168
31,Sylvia Miller,51.507,-0.12819,4168
80,Oscar Gates,51.50693,-0.14249,4168
80,Oscar Gates,51.50693,-0.14249,4168
48,Brandon Morgan,51.49597,-0.1545,4168
31,Sylvia Miller,51.507,-0.12819,4168
47,Brian Moran,51.49655,-0.14227,4168
47,Brian Moran,51.49655,-0.14227,4168
74,Jeffrey Bautista,51.49786,-0.13964,4169
6,Pamela Jones,51.48883,-0.13457,4169
84,Jonathan Anderson,51.50887,-0.14409,4169
79,Stephen Riley,51.4999,-0.14296,4169
28,Melissa Zimmerman,51.50087,-0.12398,4169
33,David Moore,51.49661,-0.14375,4169
8,Shane Love,51.48732,-0.14487,4169
6,Pamela Jones,51.48883,-0.13457,4169
79,Stephen Riley,51.4999,-0.14296,4169
28,Melissa Zimmerman,51.50087,-0.12398,4169
8,Shane Love,51.48732,-0.14487,4169
74,Jeffrey Bautista,51.49786,-0.13964,4169
33,David Moore,51.49661,-0.14375,4169
84,Jonathan Anderson,51.50887,-0.14409,4169
40,Rickey Ward,51.49913,-0.1432,4170
63,Matthew Pugh,51.49781,-0.14778,4170
40,Rickey Ward,51.49913,-0.1432,4170
63,Matthew Pugh,51.49781,-0.14778,4170
76,Thomas Morgan,51.50428,-0.1475,4171
76,Thomas Morgan,51.50428,-0.1475,4171
30,Courtney Wilkins,51.50067,-0.14974,4171
10,Robert Daniel,51.50149,-0.16117,4171
10,Robert Daniel,51.50149,-0.16117,4171
30,Courtney Wilkins,51.50067,-0.14974,4171
2,Nicole Pham,51.50134,-0.15333,4172
2,Nicole Pham,51.50134,-0.15333,4172
17,Jill Holloway,51.49959,-0.14359,4172
17,Jill Holloway,51.49959,-0.14359,4172
72,Sarah Young,51.49751,-0.15559,4173
89,Riley Lewis,51.49986,-0.14302,4173
89,Riley Lewis,51.49986,-0.14302,4173
29,Benjamin Johnson,51.50931,-0.14615,4173
12,Michael Hudson,51.50568,-0.1385,4173
68,Ricky Gonzalez,51.50411,-0.13174,4173
29,Benjamin Johnson,51.50931,-0.14615,4173
12,Michael Hudson,51.50568,-0.1385,4173
68,Ricky Gonzalez,51.50411,-0.13174,4173
72,Sarah Young,51.49751,-0.15559,4173
59,Julia Walker,51.50386,-0.14442,4174
4,Anthony Price,51.50269,-0.13518,4174
78,Joshua Campos,51.499,-0.15531,4174
59,Julia Walker,51.50386,-0.14442,4174
45,Ronald Sanchez,51.4997,-0.13251,4174
4,Anthony Price,51.50269,-0.13518,4174
78,Joshua Campos,51.499,-0.15531,4174
45,Ronald Sanchez,51.4997,-0.13251,4174
16,Eduardo Crosby,51.5114,-0.13579,4175
43,Derek Tucker,51.50718,-0.12174,4175
22,Jason Floyd,51.4949,-0.13191,4175
96,Brandon Navarro,51.50278,-0.15231,4175
43,Derek Tucker,51.50718,-0.12174,4175
36,John Barnes,51.49107,-0.16012,4175
88,Jason Bailey,51.51263,-0.14318,4175
37,Kerri Johnson,51.49818,-0.14717,4175
22,Jason Floyd,51.4949,-0.13191,4175
21,Jeremy Morgan,51.49081,-0.14475,4175
16,Eduardo Crosby,51.5114,-0.13579,4175
36,John Barnes,51.49107,-0.16012,4175
96,Brandon Navarro,51.50278,-0.15231,4175
88,Jason Bailey,51.51263,-0.14318,4175
21,Jeremy Morgan,51.49081,-0.14475,4175
37,Kerri Johnson,51.49818,-0.14717,4175
39,Elizabeth King,51.50679,-0.1423,4176
97,Derek Weaver,51.49847,-0.14362,4176
39,Elizabeth King,51.50679,-0.1423,4176
97,Derek Weaver,51.49847,-0.14362,4176
14,Wendy Moore,51.49558,-0.13774,4176
14,Wendy Moore,51.49558,-0.13774,4176
41,Wanda Evans,51.49794,-0.13589,4177
87,Ryan Lambert,51.49693,-0.14591,4177
82,Joseph Wood,51.50422,-0.15422,4177
41,Wanda Evans,51.49794,-0.13589,4177
82,Joseph Wood,51.50422,-0.15422,4177
87,Ryan Lambert,51.49693,-0.14591,4177
77,Michael Baxter,51.49497,-0.14602,4178
20,James Page,51.50016,-0.12638,4178
27,Kelly Mueller,51.50658,-0.13413,4178
93,Monica Mitchell,51.49907,-0.14178,4178
77,Michael Baxter,51.49497,-0.14602,4178
27,Kelly Mueller,51.50658,-0.13413,4178
20,James Page,51.50016,-0.12638,4178
11,Mary Rhodes,51.50404,-0.14051,4178
9,Mary Miller,51.51509,-0.13616,4178
93,Monica Mitchell,51.49907,-0.14178,4178
9,Mary Miller,51.51509,-0.13616,4178
11,Mary Rhodes,51.50404,-0.14051,4178
34,Jeanette Robertson,51.50116,-0.14412,4179
64,Kelly Turner,51.49688,-0.13923,4179
58,Tracy Hart,51.49803,-0.14363,4179
58,Tracy Hart,51.49803,-0.14363,4179
23,Robert Moore,51.50094,-0.12595,4179
54,Sarah Wilson,51.49437,-0.15413,4179
49,Danielle Peterson,51.49767,-0.14206,4179
49,Danielle Peterson,51.49767,-0.14206,4179
83,William Baker,51.50837,-0.13885,4179
23,Robert Moore,51.50094,-0.12595,4179
94,Cynthia Steele,51.49655,-0.13368,4179
34,Jeanette Robertson,51.50116,-0.14412,4179
64,Kelly Turner,51.49688,-0.13923,4179
94,Cynthia Steele,51.49655,-0.13368,4179
83,William Baker,51.50837,-0.13885,4179
54,Sarah Wilson,51.49437,-0.15413,4179
56,Katherine Lopez,51.49968,-0.14232,4180
31,Sylvia Miller,51.50691,-0.12827,4180
38,Megan Delacruz,51.50364,-0.15269,4180
26,William Davis,51.49767,-0.13395,4180
80,Oscar Gates,51.50703,-0.14229,4180
26,William Davis,51.49767,-0.13395,4180
71,Jessica Mason,51.50497,-0.14622,4180
67,Hannah Yates,51.5069,-0.12217,4180
67,Hannah Yates,51.5069,-0.12217,4180
38,Megan Delacruz,51.50364,-0.15269,4180
80,Oscar Gates,51.50703,-0.14229,4180
56,Katherine Lopez,51.49968,-0.14232,4180
31,Sylvia Miller,51.50691,-0.12827,4180
71,Jessica Mason,51.50497,-0.14622,4180
84,Jonathan Anderson,51.50878,-0.14418,4181
35,Juan Chang,51.50161,-0.13471,4181
84,Jonathan Anderson,51.50878,-0.14418,4181
74,Jeffrey Bautista,51.49773,-0.13958,4181
74,Jeffrey Bautista,51.49773,-0.13958,4181
35,Juan Chang,51.50161,-0.13471,4181
76,Thomas Morgan,51.50435,-0.14737,4182
1,Ashley Cole,51.50655,-0.12908,4182
47,Brian Moran,51.49656,-0.14252,4182
44,Erik Miller,51.514,-0.13437,4182
76,Thomas Morgan,51.50435,-0.14737,4182
55,Samantha Harrington,51.49,-0.14815,4182
79,Stephen Riley,51.49991,-0.14296,4182
79,Stephen Riley,51.49991,-0.14296,4182
55,Samantha Harrington,51.49,-0.14815,4182
70,Lisa Sutton DDS,51.50616,-0.14408,4182
70,Lisa Sutton DDS,51.50616,-0.14408,4182
65,Tammy Frank,51.49815,-0.147,4182
65,Tammy Frank,51.49815,-0.147,4182
47,Brian Moran,51.49656,-0.14252,4182
1,Ashley Cole,51.50655,-0.12908,4182
44,Erik Miller,51.514,-0.13437,4182
8,Shane Love,51.48731,-0.14499,4183
46,Sarah Cooper,51.50745,-0.15174,4183
8,Shane Love,51.48731,-0.14499,4183
46,Sarah Cooper,51.50745,-0.15174,4183
53,Hailey Pierce,51.49815,-0.147,4183
53,Hailey Pierce,51.49815,-0.147,4183
40,Rickey Ward,51.49917,-0.14317,4184
40,Rickey Ward,51.49917,-0.14317,4184
73,Belinda Martin,51.50258,-0.13537,4184
33,David Moore,51.49658,-0.14334,4184
28,Melissa Zimmerman,51.50086,-0.12366,4184
15,Joseph Ford,51.50631,-0.11984,4184
73,Belinda Martin,51.50258,-0.13537,4184
33,David Moore,51.49658,-0.14334,4184
28,Melissa Zimmerman,51.50086,-0.12366,4184
15,Joseph Ford,51.50631,-0.11984,4184
29,Benjamin Johnson,51.50941,-0.14628,4185
88,Jason Bailey,51.51269,-0.14321,4185
30,Courtney Wilkins,51.50023,-0.14906,4185
2,Nicole Pham,51.50129,-0.15337,4185
2,Nicole Pham,51.50129,-0.15337,4185
88,Jason Bailey,51.51269,-0.14321,4185
30,Courtney Wilkins,51.50023,-0.14906,4185
16,Eduardo Crosby,51.51126,-0.13606,4185
16,Eduardo Crosby,51.51126,-0.13606,4185
29,Benjamin Johnson,51.50941,-0.14628,4185
59,Julia Walker,51.50391,-0.14451,4186
43,Derek Tucker,51.50694,-0.12193,4186
68,Ricky Gonzalez,51.50411,-0.13167,4186
12,Michael Hudson,51.50524,-0.13962,4186
17,Jill Holloway,51.4994,-0.14364,4186
12,Michael Hudson,51.50524,-0.13962,4186
10,Robert Daniel,51.50153,-0.16117,4186
17,Jill Holloway,51.4994,-0.14364,4186
59,Julia Walker,51.50391,-0.14451,4186
68,Ricky Gonzalez,51.50411,-0.13167,4186
45,Ronald Sanchez,51.49972,-0.13228,4186
45,Ronald Sanchez,51.49972,-0.13228,4186
43,Derek Tucker,51.50694,-0.12193,4186
10,Robert Daniel,51.50153,-0.16117,4186
63,Matthew Pugh,51.49734,-0.14664,4187
4,Anthony Price,51.50272,-0.13509,4187
4,Anthony Price,51.50272,-0.13509,4187
36,John Barnes,51.49115,-0.16011,4187
14,Wendy Moore,51.49602,-0.13818,4187
87,Ryan Lambert,51.4966,-0.14556,4187
63,Matthew Pugh,51.49734,-0.14664,4187
36,John Barnes,51.49115,-0.16011,4187
87,Ryan Lambert,51.4966,-0.14556,4187
14,Wendy Moore,51.49602,-0.13818,4187
22,Jason Floyd,51.49489,-0.13184,4188
21,Jeremy Morgan,51.49088,-0.14452,4188
89,Riley Lewis,51.4999,-0.14296,4188
22,Jason Floyd,51.49489,-0.13184,4188
89,Riley Lewis,51.4999,-0.14296,4188
48,Brandon Morgan,51.49606,-0.15466,4188
78,Joshua Campos,51.49908,-0.15515,4188
48,Brandon Morgan,51.49606,-0.15466,4188
21,Jeremy Morgan,51.49088,-0.14452,4188
78,Joshua Campos,51.49908,-0.15515,4188
72,Sarah Young,51.49751,-0.15599,4189
72,Sarah Young,51.49751,-0.15599,4189
34,Jeanette Robertson,51.50114,-0.14423,4190
37,Kerri Johnson,51.49814,-0.14721,4190
9,Mary Miller,51.5153,-0.13541,4190
9,Mary Miller,51.5153,-0.13541,4190
37,Kerri Johnson,51.49814,-0.14721,4190
34,Jeanette Robertson,51.50114,-0.14423,4190
77,Michael Baxter,51.49493,-0.14606,4191
77,Michael Baxter,51.49493,-0.14606,4191
11,Mary Rhodes,51.50391,-0.14058,4191
11,Mary Rhodes,51.50391,-0.14058,4191
80,Oscar Gates,51.50705,-0.14224,4192
54,Sarah Wilson,51.49423,-0.15434,4192
96,Brandon Navarro,51.50282,-0.15232,4192
27,Kelly Mueller,51.50657,-0.13418,4192
31,Sylvia Miller,51.50686,-0.12832,4192
80,Oscar Gates,51.50705,-0.14224,4192
64,Kelly Turner,51.49683,-0.13921,4192
39,Elizabeth King,51.50655,-0.14207,4192
94,Cynthia Steele,51.49654,-0.13367,4192
83,William Baker,51.50839,-0.13902,4192
27,Kelly Mueller,51.50657,-0.13418,4192
64,Kelly Turner,51.49683,-0.13921,4192
54,Sarah Wilson,51.49423,-0.15434,4192
96,Brandon Navarro,51.50282,-0.15232,4192
94,Cynthia Steele,51.49654,-0.13367,4192
83,William Baker,51.50839,-0.13902,4192
31,Sylvia Miller,51.50686,-0.12832,4192
39,Elizabeth King,51.50655,-0.14207,4192
82,Joseph Wood,51.5043,-0.15472,4193
49,Danielle Peterson,51.49773,-0.14177,4193
82,Joseph Wood,51.5043,-0.15472,4193
26,William Davis,51.49754,-0.13393,4193
58,Tracy Hart,51.49797,-0.14336,4193
58,Tracy Hart,51.49797,-0.14336,4193
26,William Davis,51.49754,-0.13393,4193
74,Jeffrey Bautista,51.49743,-0.13948,4193
49,Danielle Peterson,51.49773,-0.14177,4193
74,Jeffrey Bautista,51.49743,-0.13948,4193
41,Wanda Evans,51.49791,-0.13586,4194
76,Thomas Morgan,51.50449,-0.14714,4194
84,Jonathan Anderson,51.50872,-0.14424,4194
76,Thomas Morgan,51.50449,-0.14714,4194
84,Jonathan Anderson,51.50872,-0.14424,4194
41,Wanda Evans,51.49791,-0.13586,4194
71,Jessica Mason,51.50467,-0.14682,4195
38,Megan Delacruz,51.50349,-0.15289,4195
20,James Page,51.50022,-0.1265,4195
79,Stephen Riley,51.49996,-0.14295,4195
88,Jason Bailey,51.51275,-0.14324,4195
38,Megan Delacruz,51.50349,-0.15289,4195
71,Jessica Mason,51.50467,-0.14682,4195
16,Eduardo Crosby,51.5112,-0.13617,4195
97,Derek Weaver,51.49884,-0.14338,4195
88,Jason Bailey,51.51275,-0.14324,4195
97,Derek Weaver,51.49884,-0.14338,4195
79,Stephen Riley,51.49996,-0.14295,4195
16,Eduardo Crosby,51.5112,-0.13617,4195
20,James Page,51.50022,-0.1265,4195
8,Shane Love,51.48731,-0.14504,4196
8,Shane Love,51.48731,-0.14504,4196
93,Monica Mitchell,51.49912,-0.14175,4196
35,Juan Chang,51.50176,-0.13492,4196
35,Juan Chang,51.50176,-0.13492,4196
93,Monica Mitchell,51.49912,-0.14175,4196
14,Wendy Moore,51.49627,-0.13849,4197
23,Robert Moore,51.50092,-0.12539,4197
55,Samantha Harrington,51.49,-0.1481,4197
23,Robert Moore,51.50092,-0.12539,4197
56,Katherine Lopez,51.49961,-0.14247,4197
29,Benjamin Johnson,51.50964,-0.14659,4197
47,Brian Moran,51.49658,-0.14289,4197
44,Erik Miller,51.5141,-0.13446,4197
44,Erik Miller,51.5141,-0.13446,4197
47,Brian Moran,51.49658,-0.14289,4197
70,Lisa Sutton DDS,51.50612,-0.14414,4197
70,Lisa Sutton DDS,51.50612,-0.14414,4197
87,Ryan Lambert,51.49658,-0.14557,4197
29,Benjamin Johnson,51.50964,-0.14659,4197
55,Samantha Harrington,51.49,-0.1481,4197
56,Katherine Lopez,51.49961,-0.14247,4197
87,Ryan Lambert,51.49658,-0.14557,4197
14,Wendy Moore,51.49627,-0.13849,4197
2,Nicole Pham,51.50115,-0.15344,4198
33,David Moore,51.49658,-0.14303,4198
1,Ashley Cole,51.50643,-0.12935,4198
28,Melissa Zimmerman,51.50086,-0.12359,4198
2,Nicole Pham,51.50115,-0.15344,4198
67,Hannah Yates,51.50681,-0.12224,4198
28,Melissa Zimmerman,51.50086,-0.12359,4198
43,Derek Tucker,51.50684,-0.12201,4198
45,Ronald Sanchez,51.50057,-0.13185,4198
67,Hannah Yates,51.50681,-0.12224,4198
33,David Moore,51.49658,-0.14303,4198
1,Ashley Cole,51.50643,-0.12935,4198
43,Derek Tucker,51.50684,-0.12201,4198
45,Ronald Sanchez,51.50057,-0.13185,4198
46,Sarah Cooper,51.5072,-0.15184,4199
59,Julia Walker,51.50416,-0.14504,4199
40,Rickey Ward,51.49912,-0.14298,4199
12,Michael Hudson,51.50512,-0.13952,4199
59,Julia Walker,51.50416,-0.14504,4199
30,Courtney Wilkins,51.50007,-0.14885,4199
40,Rickey Ward,51.49912,-0.14298,4199
30,Courtney Wilkins,51.50007,-0.14885,4199
12,Michael Hudson,51.50512,-0.13952,4199
46,Sarah Cooper,51.5072,-0.15184,4199
18,Susan Ashley,51.50076,-0.14369,4200
36,John Barnes,51.49124,-0.16007,4200
68,Ricky Gonzalez,51.50409,-0.13159,4200
34,Jeanette Robertson,51.50115,-0.14445,4200
22,Jason Floyd,51.49489,-0.13184,4200
68,Ricky Gonzalez,51.50409,-0.13159,4200
36,John Barnes,51.49124,-0.16007,4200
34,Jeanette Robertson,51.50115,-0.14445,4200
18,Susan Ashley,51.50076,-0.14369,4200
22,Jason Floyd,51.49489,-0.13184,4200
15,Joseph Ford,51.50623,-0.11959,4201
53,Hailey Pierce,51.49794,-0.14681,4201
4,Anthony Price,51.50276,-0.13496,4201
4,Anthony Price,51.50276,-0.13496,4201
53,Hailey Pierce,51.49794,-0.14681,4201
65,Tammy Frank,51.49827,-0.14708,4201
15,Joseph Ford,51.50623,-0.11959,4201
21,Jeremy Morgan,51.49099,-0.14411,4201
21,Jeremy Morgan,51.49099,-0.14411,4201
17,Jill Holloway,51.49935,-0.14367,4201
17,Jill Holloway,51.49935,-0.14367,4201
65,Tammy Frank,51.49827,-0.14708,4201
10,Robert Daniel,51.50167,-0.16104,4202
9,Mary Miller,51.51555,-0.13457,4202
10,Robert Daniel,51.50167,-0.16104,4202
73,Belinda Martin,51.5026,-0.13539,4202
78,Joshua Campos,51.49903,-0.15508,4202
9,Mary Miller,51.51555,-0.13457,4202
78,Joshua Campos,51.49903,-0.15508,4202
73,Belinda Martin,51.5026,-0.13539,4202
89,Riley Lewis,51.49991,-0.14296,4203
80,Oscar Gates,51.50709,-0.14222,4203
89,Riley Lewis,51.49991,-0.14296,4203
80,Oscar Gates,51.50709,-0.14222,4203
77,Michael Baxter,51.49478,-0.14617,4204
63,Matthew Pugh,51.49724,-0.14631,4204
11,Mary Rhodes,51.5039,-0.14058,4204
94,Cynthia Steele,51.49654,-0.13366,4204
11,Mary Rhodes,51.5039,-0.14058,4204
77,Michael Baxter,51.49478,-0.14617,4204
31,Sylvia Miller,51.50683,-0.12838,4204
94,Cynthia Steele,51.49654,-0.13366,4204
63,Matthew Pugh,51.49724,-0.14631,4204
31,Sylvia Miller,51.50683,-0.12838,4204
74,Jeffrey Bautista,51.49695,-0.13926,4205
72,Sarah Young,51.49746,-0.15661,4205
64,Kelly Turner,51.49675,-0.13916,4205
76,Thomas Morgan,51.50467,-0.14682,4205
16,Eduardo Crosby,51.51093,-0.13582,4205
37,Kerri Johnson,51.4981,-0.14725,4205
37,Kerri Johnson,51.4981,-0.14725,4205
16,Eduardo Crosby,51.51093,-0.13582,4205
88,Jason Bailey,51.51303,-0.14337,4205
88,Jason Bailey,51.51303,-0.14337,4205
72,Sarah Young,51.49746,-0.15661,4205
74,Jeffrey Bautista,51.49695,-0.13926,4205
76,Thomas Morgan,51.50467,-0.14682,4205
64,Kelly Turner,51.49675,-0.13916,4205
84,Jonathan Anderson,51.5086,-0.14437,4206
54,Sarah Wilson,51.49385,-0.15496,4206
83,William Baker,51.50835,-0.13914,4206
27,Kelly Mueller,51.50654,-0.13425,4206
84,Jonathan Anderson,51.5086,-0.14437,4206
54,Sarah Wilson,51.49385,-0.15496,4206
83,William Baker,51.50835,-0.13914,4206
27,Kelly Mueller,51.50654,-0.13425,4206
87,Ryan Lambert,51.49656,-0.14557,4207
48,Brandon Morgan,51.49626,-0.15498,4207
49,Danielle Peterson,51.49774,-0.14176,4207
49,Danielle Peterson,51.49774,-0.14176,4207
26,William Davis,51.4974,-0.13391,4207
58,Tracy Hart,51.49793,-0.14313,4207
26,William Davis,51.4974,-0.13391,4207
87,Ryan Lambert,51.49656,-0.14557,4207
48,Brandon Morgan,51.49626,-0.15498,4207
58,Tracy Hart,51.49793,-0.14313,4207
96,Brandon Navarro,51.5029,-0.1523,4208
79,Stephen Riley,51.49997,-0.14294,4208
79,Stephen Riley,51.49997,-0.14294,4208
29,Benjamin Johnson,51.50979,-0.14676,4208
29,Benjamin Johnson,51.50979,-0.14676,4208
14,Wendy Moore,51.49632,-0.13856,4208
14,Wendy Moore,51.49632,-0.13856,4208
96,Brandon Navarro,51.5029,-0.1523,4208
45,Ronald Sanchez,51.50059,-0.13184,4209
43,Derek Tucker,51.50675,-0.12207,4209
39,Elizabeth King,51.5064,-0.14196,4209
39,Elizabeth King,51.5064,-0.14196,4209
43,Derek Tucker,51.50675,-0.12207,4209
45,Ronald Sanchez,51.50059,-0.13184,4209
8,Shane Love,51.48729,-0.14508,4209
8,Shane Love,51.48729,-0.14508,4209
41,Wanda Evans,51.49787,-0.13584,4210
35,Juan Chang,51.50206,-0.13508,4210
38,Megan Delacruz,51.50344,-0.15297,4210
41,Wanda Evans,51.49787,-0.13584,4210
38,Megan Delacruz,51.50344,-0.15297,4210
71,Jessica Mason,51.50449,-0.14714,4210
35,Juan Chang,51.50206,-0.13508,4210
82,Joseph Wood,51.50438,-0.15521,4210
71,Jessica Mason,51.50449,-0.14714,4210
82,Joseph Wood,51.50438,-0.15521,4210
47,Brian Moran,51.49658,-0.14303,4211
34,Jeanette Robertson,51.50117,-0.1446,4211
2,Nicole Pham,51.50085,-0.15352,4211
34,Jeanette Robertson,51.50117,-0.1446,4211
47,Brian Moran,51.49658,-0.14303,4211
2,Nicole Pham,51.50085,-0.15352,4211
59,Julia Walker,51.50443,-0.14554,4212
